carat,cut,color,clarity,depth,table,price,x,y,z
1.51,Good,I,VS1,65.8,57.0,8210,7.09,7.17,4.69
1.51,Good,D,VS1,63.7,55.0,17111,7.28,7.22,4.62
1.41,Good,F,SI1,63.7,58.0,8212,7.06,7.01,4.48
1.99,Good,J,VS2,62.9,61.0,13338,7.91,8.06,4.99
2.0,Good,D,SI2,64.1,57.0,17094,7.91,7.82,5.04
1.63,Good,F,SI1,57.7,60.0,10901,7.71,7.79,4.47
1.5,Good,G,VS2,61.4,58.8,13307,7.32,7.37,4.5
1.22,Good,G,VS2,59.9,61.0,8533,6.88,6.91,4.13
2.09,Good,I,SI1,57.9,63.0,16294,8.37,8.46,4.87
1.52,Good,H,VS2,63.3,57.0,10428,7.32,7.33,4.64
1.19,Good,G,VVS2,61.1,61.0,8995,6.86,6.83,4.18
1.51,Good,G,VS2,63.7,57.0,9741,7.21,7.18,4.58
1.63,Good,I,SI1,63.7,58.0,9730,7.48,7.4,4.74
1.61,Good,H,SI2,63.8,62.0,9005,7.35,7.38,4.7
2.0,Good,I,VS1,58.8,65.0,15708,8.03,8.1,4.74
1.01,Good,F,VVS1,63.2,56.0,9012,6.33,6.39,4.02
1.5,Good,D,SI1,63.4,63.0,9718,7.19,7.23,4.57
1.51,Good,F,VVS2,63.7,58.0,14654,7.18,7.24,4.59
1.51,Good,G,IF,62.8,60.0,14654,7.18,7.24,4.53
1.5,Good,F,SI2,61.2,63.0,9028,7.33,7.41,4.51
1.52,Good,F,SI2,58.2,60.0,9028,7.52,7.63,4.41
1.5,Good,I,VS1,57.2,62.0,9702,7.64,7.61,4.36
1.5,Good,I,VS1,57.2,62.0,9702,7.64,7.61,4.36
1.52,Good,E,VS1,63.9,56.0,15649,7.21,7.25,4.62
1.53,Good,F,VS1,60.8,61.0,15619,7.31,7.39,4.47
2.01,Good,H,SI1,60.9,65.0,15618,8.22,8.18,4.99
1.51,Good,E,VS2,62.6,60.0,14709,7.22,7.28,4.54
1.51,Good,H,SI1,61.8,62.0,9681,7.25,7.29,4.49
1.44,Good,G,VS1,63.6,58.0,9677,7.01,6.96,4.44
2.03,Good,H,SI2,59.6,61.0,14720,8.16,8.21,4.88
1.51,Good,D,SI1,64.1,62.0,9674,7.21,7.15,4.6
2.01,Good,I,VS2,59.9,65.0,15587,8.14,8.19,4.89
2.28,Good,J,SI2,63.6,57.0,9068,8.37,8.32,5.31
1.51,Good,I,SI1,63.9,59.0,9069,7.18,7.26,4.61
2.01,Good,G,SI2,63.0,60.0,14745,7.92,7.99,5.01
1.51,Good,D,SI2,62.1,60.0,9069,7.25,7.3,4.52
1.78,Good,G,SI2,63.8,57.0,9071,7.73,7.62,4.9
2.03,Good,I,SI2,63.8,63.0,9651,7.89,7.84,5.02
1.5,Good,E,SI2,63.9,58.0,9072,7.26,7.21,4.62
2.01,Good,I,VS2,59.9,65.0,15729,8.19,8.14,4.89
1.2,Good,F,VS2,62.3,57.0,8990,6.74,6.78,4.21
2.01,Good,I,SI1,59.4,63.0,14597,8.18,8.26,4.88
1.5,Good,H,SI1,64.3,60.0,9768,7.14,7.23,4.62
1.51,Good,H,VS2,63.6,61.0,8904,7.08,7.03,4.49
1.5,Good,H,VS1,63.8,61.0,9878,7.17,7.12,4.56
2.14,Good,I,SI2,63.8,57.0,14452,8.17,8.14,5.2
1.5,Good,E,SI2,63.0,59.0,8910,7.18,7.24,4.54
1.5,Good,E,SI2,63.9,58.0,8910,7.21,7.26,4.62
1.5,Good,I,VS1,63.3,58.0,8910,7.19,7.24,4.57
2.01,Good,G,SI2,63.6,59.0,15832,7.95,8.0,5.07
1.52,Good,H,SI1,64.1,59.0,8915,7.11,7.18,4.58
1.5,Good,I,VS2,61.3,61.0,8920,7.31,7.38,4.5
1.73,Good,E,SI1,64.2,58.0,14479,7.54,7.5,4.83
1.51,Good,E,SI2,63.2,56.0,9833,7.26,7.32,4.61
1.5,Good,I,VS1,57.9,60.0,9828,7.48,7.44,4.32
1.51,Good,H,VS2,64.0,59.0,9821,7.19,7.25,4.62
1.01,Good,D,VVS2,63.5,57.0,8943,6.32,6.35,4.02
2.55,Good,H,SI2,63.7,59.0,14775,8.66,8.57,5.49
1.01,Good,D,VVS2,63.7,57.0,8943,6.29,6.36,4.03
1.52,Good,E,VS1,64.0,55.0,15792,7.27,7.19,4.63
1.51,Good,I,VS2,62.2,59.0,8951,7.19,7.3,4.51
1.01,Good,F,VVS2,61.1,65.0,8956,6.38,6.42,3.91
1.86,Good,G,SI2,63.8,55.0,9791,7.79,7.73,4.95
2.02,Good,I,VS1,65.5,57.0,15765,7.88,7.96,5.19
1.56,Good,I,VS2,57.2,62.0,9784,7.72,7.66,4.4
1.56,Good,F,SI2,57.5,58.0,9784,7.82,7.67,4.45
1.12,Good,G,IF,59.6,56.0,8973,6.8,6.85,4.07
1.5,Good,E,VS2,57.8,63.0,14565,7.58,7.53,4.37
1.58,Good,I,VS1,58.6,62.0,9775,7.59,7.66,4.47
1.51,Good,I,VS1,65.9,56.0,8975,7.02,7.09,4.65
1.51,Good,I,VS1,64.0,60.0,8975,7.1,7.19,4.57
1.58,Good,H,SI1,63.1,58.0,9774,7.33,7.38,4.64
1.01,Good,E,VVS2,63.3,55.0,8976,6.36,6.41,4.04
1.52,Good,E,VS1,63.9,56.0,15792,7.25,7.21,4.62
1.7,Good,G,VS1,63.9,58.0,14787,7.46,7.5,4.78
1.41,Good,H,VS2,63.8,60.0,9088,7.04,7.12,4.52
1.5,Good,H,VS2,64.0,58.0,9620,7.14,7.17,4.58
2.06,Good,I,VS2,60.2,64.0,15046,8.34,8.14,4.97
1.51,Good,I,SI1,63.9,59.0,9234,7.26,7.18,4.61
1.51,Good,I,VVS1,64.0,60.0,9471,7.26,7.21,4.63
1.61,Good,G,VS2,63.8,58.0,9467,7.43,7.36,4.72
1.01,Good,F,IF,62.7,59.0,9451,6.3,6.42,3.99
2.0,Good,I,SI1,63.0,61.0,15072,7.93,7.97,5.01
1.01,Good,D,IF,63.2,59.0,15081,6.34,6.38,4.02
1.01,Good,D,IF,63.4,59.0,15081,6.26,6.39,4.01
1.41,Good,H,VS2,63.8,60.0,9254,7.12,7.04,4.52
1.51,Good,G,SI1,63.1,56.0,9258,7.2,7.28,4.57
2.01,Good,E,SI1,63.8,55.0,15093,8.0,7.96,5.09
2.25,Good,J,SI1,62.4,61.0,15287,8.29,8.35,5.19
1.5,Good,I,VS1,61.2,62.0,9278,7.26,7.32,4.46
2.07,Good,I,VS2,64.1,57.0,15119,8.07,8.0,5.15
2.03,Good,I,SI1,62.7,61.0,15339,8.04,7.93,5.01
1.5,Good,E,SI2,63.3,57.0,9281,7.31,7.33,4.63
2.02,Good,F,SI2,61.9,61.0,15261,8.06,8.02,4.98
1.24,Good,G,VS1,60.2,63.0,9405,6.96,6.99,4.2
2.01,Good,E,SI2,63.1,58.0,15255,7.89,8.01,5.02
1.5,Good,H,SI1,61.0,59.0,9394,7.31,7.39,4.48
1.52,Good,I,SI1,64.0,58.0,9295,7.27,7.2,4.63
1.51,Good,F,SI2,63.4,57.0,9301,7.25,7.29,4.61
2.01,Good,I,VS2,63.8,58.0,15147,7.82,7.89,5.01
1.51,Good,I,VVS1,64.0,60.0,9301,7.21,7.26,4.63
1.7,Good,J,VS2,62.4,61.0,9380,7.47,7.53,4.68
1.52,Good,G,SI1,64.4,59.0,9368,7.18,7.25,4.65
2.56,Good,J,SI2,63.6,62.0,15231,8.62,8.57,5.47
1.48,Good,G,IF,59.8,61.0,15164,7.54,7.34,4.45
1.5,Good,H,SI1,57.9,62.0,9324,7.55,7.48,4.35
1.51,Good,E,SI2,63.1,58.0,9343,7.28,7.31,4.6
1.5,Good,E,SI2,63.5,59.0,9281,7.25,7.28,4.61
1.21,Good,E,VS1,61.7,58.0,8902,6.73,6.78,4.17
2.01,Good,I,SI1,62.2,61.0,15371,7.94,8.01,4.96
2.01,Good,I,SI1,58.5,62.0,14998,8.24,8.31,4.84
1.59,Good,F,SI2,63.6,57.0,9100,7.43,7.39,4.71
1.56,Good,I,VS2,57.2,62.0,9609,7.66,7.72,4.4
1.5,Good,G,SI2,63.1,57.0,9116,7.25,7.29,4.59
1.51,Good,I,VS2,63.7,58.0,9116,7.23,7.21,4.6
1.51,Good,I,VS1,63.6,57.0,9581,7.14,7.21,4.56
1.79,Good,G,SI2,57.8,59.0,9122,8.07,7.94,4.63
1.41,Good,E,VVS2,59.9,61.0,14853,7.21,7.37,4.37
1.52,Good,I,SI1,64.0,58.0,9129,7.2,7.27,4.63
1.51,Good,I,VS1,62.0,56.0,9569,7.23,7.29,4.5
2.01,Good,H,SI1,63.9,59.0,15467,7.81,7.91,5.02
1.63,Good,I,SI1,63.7,58.0,9556,7.4,7.48,4.74
2.0,Good,I,VS2,63.5,59.0,14889,7.93,7.98,5.05
1.7,Good,H,SI1,64.1,58.0,9158,7.54,7.51,4.83
1.42,Good,F,VS2,63.7,57.0,9542,7.08,6.99,4.48
1.51,Good,H,SI1,61.8,61.0,9218,7.25,7.32,4.5
3.0,Good,J,SI2,59.3,64.0,14918,9.32,9.19,5.5
1.51,Good,E,SI1,65.5,56.0,9539,7.12,7.16,4.68
2.06,Good,I,SI1,59.0,64.0,14920,8.39,8.13,4.89
1.51,Good,G,VVS1,57.9,62.0,15420,7.54,7.53,4.36
1.5,Good,D,SI2,60.2,65.0,9173,7.37,7.34,4.43
1.21,Good,E,VS2,62.7,61.0,9176,6.67,6.72,4.2
2.04,Good,F,SI2,64.0,57.0,14936,8.04,7.98,5.13
1.62,Good,I,VS1,59.6,65.0,9526,7.69,7.59,4.55
2.0,Good,J,SI1,64.1,58.0,9193,7.85,7.79,5.01
2.01,Good,H,SI2,62.2,57.0,14956,8.05,8.1,5.03
2.01,Good,D,SI2,64.6,55.0,15394,7.85,7.98,5.11
2.0,Good,E,SI2,64.7,57.0,15393,7.75,7.86,5.05
2.01,Good,H,SI1,62.8,59.0,14968,7.98,8.01,5.02
1.7,Good,E,VS2,64.1,60.0,15385,7.43,7.52,4.79
2.0,Good,J,VS1,62.4,58.0,14973,8.01,8.08,5.02
1.61,Good,H,SI2,63.8,62.0,9169,7.38,7.35,4.7
2.01,Good,E,SI2,60.0,64.0,16582,8.09,8.17,4.88
1.25,Good,G,VS1,63.4,55.0,8901,6.87,6.92,4.37
1.7,Good,G,VS1,63.5,56.0,14445,7.53,7.64,4.82
1.01,Good,F,VVS2,60.3,62.0,8647,6.47,6.54,3.92
1.51,Good,H,SI1,61.5,61.0,10277,7.29,7.34,4.5
1.5,Good,G,SI1,62.9,58.0,10271,7.17,7.3,4.55
2.07,Good,I,SI1,63.6,58.0,13993,8.09,7.99,5.11
1.5,Good,H,VS1,63.4,59.0,10256,7.2,7.29,4.59
2.01,Good,I,VS2,62.4,62.0,16304,7.91,7.99,4.96
2.05,Good,G,SI2,63.7,61.0,16295,8.03,7.99,5.1
1.51,Good,I,SI2,63.6,60.0,7957,7.27,7.23,4.61
2.0,Good,I,VS2,63.6,60.0,16291,7.95,8.03,5.08
1.5,Good,G,IF,59.9,59.0,13998,7.39,7.46,4.45
1.24,Good,G,VS2,61.3,57.0,8672,6.78,6.88,4.19
1.5,Good,E,VS2,63.9,58.0,14026,7.24,7.2,4.61
2.02,Good,I,SI2,58.2,57.0,14027,8.31,8.35,4.85
1.51,Good,G,SI1,58.8,62.0,10216,7.4,7.49,4.38
2.0,Good,H,VS2,57.3,59.0,14042,8.27,8.24,4.73
2.26,Good,I,SI2,56.9,60.0,16241,8.73,8.66,4.95
1.5,Good,I,VS2,57.8,60.0,8702,7.54,7.5,4.35
1.73,Good,J,SI1,65.6,55.0,8703,7.42,7.47,4.88
2.66,Good,H,SI2,63.8,57.0,16239,8.71,8.65,5.54
1.51,Good,D,SI2,64.1,61.0,8706,7.18,7.14,4.59
2.66,Good,H,SI2,63.8,57.0,16239,8.71,8.65,5.54
2.01,Good,I,SI1,64.1,60.0,10184,7.92,7.88,5.06
2.01,Good,I,SI1,64.1,60.0,10184,7.92,7.88,5.06
1.01,Good,G,VS2,63.6,56.0,10181,6.31,6.24,3.99
2.01,Good,F,SI2,64.1,57.0,16231,7.82,7.78,5.0
1.51,Good,I,VS2,62.9,57.0,8720,7.23,7.27,4.56
2.01,Good,F,SI2,58.1,64.0,16231,8.23,8.19,4.77
1.74,Good,G,VS1,58.6,62.0,16223,7.83,7.88,4.6
1.54,Good,I,VS1,63.6,60.0,10164,7.3,7.33,4.65
2.19,Good,G,SI1,63.7,56.0,13978,8.26,8.17,5.23
2.01,Good,I,SI1,63.8,57.0,13976,7.95,7.91,5.06
1.5,Good,H,VS2,63.6,58.0,10291,7.22,7.27,4.61
1.5,Good,H,VS2,61.2,61.0,10291,7.25,7.32,4.46
1.5,Good,G,SI1,64.2,58.0,10428,7.14,7.2,4.6
2.02,Good,H,SI2,60.2,55.0,16565,8.08,8.19,4.9
1.51,Good,D,SI2,64.1,61.0,8550,7.14,7.18,4.59
1.51,Good,F,VS2,62.0,59.0,13819,7.18,7.37,4.51
1.5,Good,G,SI1,63.7,59.0,10428,7.19,7.23,4.59
1.5,Good,I,VS2,63.3,62.0,8555,7.08,7.19,4.52
2.0,Good,G,SI2,64.3,60.0,10416,7.87,7.83,5.05
1.2,Good,E,VS2,61.8,61.0,8563,6.69,6.71,4.14
2.0,Good,G,SI2,64.3,60.0,10416,7.87,7.83,5.05
1.01,Good,E,VVS2,63.9,58.0,8569,6.37,6.31,4.05
2.0,Good,I,VS2,63.3,56.0,16544,7.98,8.03,5.07
1.5,Good,E,VS2,63.9,58.0,13846,7.21,7.19,4.6
1.52,Good,F,VS1,63.4,60.0,16519,7.25,7.3,4.61
1.5,Good,I,SI1,64.0,60.0,8580,7.13,7.25,4.6
2.08,Good,I,SI2,63.8,58.0,14084,8.1,8.02,5.14
2.01,Good,H,SI2,63.1,55.0,13849,7.99,8.09,5.07
1.5,Good,F,VS2,63.6,55.0,13853,7.27,7.22,4.61
1.54,Good,I,VS1,63.6,60.0,10349,7.33,7.3,4.65
2.0,Good,I,VS2,63.6,60.0,16439,8.03,7.95,5.08
1.5,Good,E,VS2,63.9,58.0,13899,7.2,7.24,4.61
1.52,Good,G,VS1,64.0,58.0,13903,7.22,7.18,4.61
2.0,Good,D,SI2,60.3,56.0,16425,8.08,8.11,4.88
2.01,Good,F,SI2,62.2,57.0,16410,7.91,7.97,4.94
2.2,Good,H,SI2,63.6,58.0,13919,8.21,8.17,5.21
1.09,Good,D,IF,58.7,61.0,16406,6.75,6.85,3.99
2.22,Good,I,SI2,63.2,57.0,16398,8.23,8.28,5.22
1.4,Good,D,SI1,63.8,60.0,8624,7.01,6.95,4.45
2.01,Good,H,SI1,56.7,58.0,13929,8.31,8.36,4.73
1.5,Good,D,SI2,61.9,61.0,10302,7.31,7.38,4.55
2.08,Good,I,SI2,63.8,58.0,13956,8.02,8.1,5.14
2.06,Good,H,SI2,63.7,57.0,16512,8.12,8.03,5.14
1.74,Good,I,SI2,60.1,64.0,8731,7.82,7.71,4.67
1.5,Good,I,VVS2,65.4,59.0,8732,7.09,7.14,4.65
2.0,Good,E,SI2,57.6,63.0,16206,8.2,8.16,4.73
2.16,Good,I,VS2,63.6,56.0,14266,8.18,8.12,5.18
2.01,Good,F,SI2,62.9,58.0,16013,7.89,8.01,5.0
2.01,Good,I,VS2,63.6,57.0,16003,7.87,7.95,5.03
2.22,Good,I,SI2,62.7,61.2,14285,8.23,8.31,5.19
1.5,Good,F,SI2,62.6,64.0,8820,7.25,7.19,4.52
1.5,Good,E,SI1,64.1,56.0,8820,7.21,7.14,4.6
1.51,Good,H,VS2,64.0,59.0,10000,7.25,7.19,4.62
2.0,Good,G,SI2,64.2,60.0,9999,7.89,7.81,5.04
2.01,Good,G,SI2,63.6,59.0,15977,8.0,7.95,5.07
1.71,Good,J,VS2,62.8,58.0,8831,7.48,7.55,4.72
1.8,Good,I,SI2,63.2,58.0,9979,7.66,7.75,4.87
2.0,Good,E,SI2,60.1,54.0,15962,8.01,8.15,4.86
2.28,Good,J,SI1,63.7,55.0,14350,8.35,8.28,5.3
1.5,Good,G,SI1,59.7,65.0,9954,7.46,7.34,4.42
2.51,Good,G,SI2,59.5,65.0,14251,8.87,8.74,5.24
1.52,Good,I,SI1,64.1,57.0,8852,7.26,7.21,4.64
1.5,Good,H,SI1,64.3,60.0,9946,7.23,7.14,4.62
2.01,Good,H,SI1,63.2,58.0,15919,7.93,7.98,5.03
1.52,Good,J,VVS2,57.9,62.0,8861,7.61,7.63,4.41
2.14,Good,H,SI1,57.5,60.0,14395,8.57,8.48,4.9
1.52,Good,D,SI2,63.2,58.0,8868,7.25,7.31,4.6
1.5,Good,I,VVS2,63.3,58.0,9909,7.24,7.27,4.59
2.03,Good,J,VVS2,63.2,60.0,15898,7.88,7.94,5.0
2.01,Good,H,SI2,64.0,51.0,15888,8.08,8.01,5.15
2.01,Good,H,SI2,62.3,60.0,14426,7.95,7.97,4.96
1.71,Good,D,SI1,64.1,59.0,14426,7.51,7.46,4.8
1.52,Good,H,SI1,63.6,57.0,9898,7.25,7.3,4.63
1.52,Good,H,SI1,63.8,60.0,9898,7.24,7.3,4.64
2.0,Good,I,VS1,58.8,65.0,15851,8.1,8.03,4.74
1.5,Good,G,SI1,60.2,61.0,9892,7.27,7.32,4.39
1.51,Good,H,SI1,62.2,61.0,8854,7.25,7.32,4.53
1.71,Good,I,SI1,63.2,57.0,9881,7.49,7.53,4.75
2.27,Good,H,SI2,63.6,58.0,14249,8.37,8.29,5.3
2.17,Good,H,SI2,58.9,62.0,16036,8.48,8.52,5.01
1.5,Good,I,SI1,64.3,55.0,8736,7.24,7.19,4.64
1.5,Good,J,VS1,63.3,57.0,8736,7.2,7.24,4.57
1.5,Good,I,SI1,63.8,59.0,8736,7.21,7.11,4.57
1.5,Good,I,SI1,64.0,60.0,8736,7.25,7.13,4.6
1.5,Good,H,VS1,64.3,57.0,8736,7.12,7.0,4.54
1.5,Good,F,VS2,64.0,56.0,10134,7.18,7.13,4.64
1.51,Good,H,VS1,59.9,61.0,10129,7.34,7.39,4.41
1.21,Good,G,VS1,63.6,56.0,8741,6.8,6.72,4.3
1.51,Good,D,SI2,61.5,61.0,8742,7.37,7.42,4.55
1.7,Good,H,VVS2,63.1,57.0,14146,7.52,7.61,4.77
1.5,Good,H,VS1,64.2,56.0,8749,7.3,7.09,4.62
1.01,Good,E,VVS2,63.3,58.0,8752,6.31,6.39,4.02
1.51,Good,F,SI1,59.5,58.0,14148,7.35,7.44,4.4
1.64,Good,I,SI1,57.9,61.0,10102,7.78,7.74,4.49
1.5,Good,G,VS1,63.6,57.0,10036,7.23,7.14,4.57
2.01,Good,I,VS2,63.6,57.0,16149,7.95,7.87,5.03
1.33,Good,G,VS1,62.8,60.0,10096,6.87,6.92,4.33
1.51,Good,E,SI1,60.4,61.0,10088,7.33,7.37,4.44
1.51,Good,G,SI1,63.3,58.0,10085,7.2,7.26,4.58
1.72,Good,G,SI2,62.8,59.3,10084,7.55,7.62,4.76
1.52,Good,I,VS2,63.3,61.0,8778,7.23,7.27,4.59
1.52,Good,H,SI1,63.8,60.0,10078,7.3,7.24,4.64
1.52,Good,H,SI1,63.6,57.0,10078,7.3,7.25,4.63
1.5,Good,I,VS2,60.5,60.0,8780,7.26,7.32,4.41
2.01,Good,I,SI2,63.8,57.0,8780,8.0,7.95,5.1
2.51,Good,I,SI2,63.7,61.0,14209,8.51,8.48,5.41
2.01,Good,F,SI2,64.1,57.0,16085,7.78,7.82,5.0
2.28,Good,J,SI1,63.7,55.0,14220,8.28,8.35,5.3
2.13,Good,H,SI2,59.2,58.0,16062,8.35,8.41,4.96
1.51,Good,F,VS2,64.0,59.0,8794,7.16,7.08,4.56
2.05,Good,G,SI2,63.7,61.0,16148,7.99,8.03,5.1
1.3,Good,E,VVS2,62.8,59.0,12967,6.95,6.99,4.38
1.5,Good,H,SI1,60.8,60.0,9336,7.28,7.38,4.46
1.51,Good,F,SI2,62.9,55.0,7875,7.22,7.28,4.56
1.29,Good,F,SI1,63.8,60.0,7828,6.9,6.86,4.39
1.51,Good,I,VS2,63.8,57.0,7577,7.24,7.18,4.6
1.01,Good,E,VS1,63.6,57.0,7665,6.41,6.35,4.06
1.2,Good,G,VS2,63.3,58.0,7603,6.66,6.74,4.24
1.57,Good,G,VS2,57.8,60.0,12547,7.66,7.6,4.41
1.6,Good,H,VS1,59.9,61.0,12546,7.59,7.56,4.54
2.4,Good,I,SI1,56.9,62.0,18541,8.87,8.81,5.03
1.51,Good,H,VVS2,63.1,59.0,11826,7.26,7.28,4.59
1.51,Good,E,SI1,62.8,59.0,11487,7.16,7.2,4.51
2.01,Good,I,SI2,64.6,57.0,12681,7.82,7.88,5.07
1.21,Good,F,VS2,63.5,55.0,7786,6.71,6.77,4.28
2.02,Good,J,SI1,63.5,60.0,12798,7.93,7.98,5.05
1.01,Good,G,VVS2,63.2,59.0,7528,6.34,6.38,4.02
1.5,Good,F,SI2,62.4,55.0,7738,7.27,7.34,4.56
1.5,Good,E,SI1,64.2,55.0,12870,7.22,7.17,4.62
1.41,Good,G,SI1,63.7,57.0,7738,7.13,7.03,4.51
1.5,Good,F,SI1,60.5,62.0,11399,7.32,7.38,4.45
2.5,Good,J,VS2,62.0,58.0,18325,8.63,8.6,5.34
2.07,Good,I,VS2,61.8,61.0,18707,8.12,8.16,5.03
2.01,Good,J,SI1,63.6,59.0,12369,8.01,7.96,5.08
2.01,Good,H,VS1,57.6,63.0,18340,8.23,8.25,4.75
2.0,Good,I,SI2,64.2,52.0,11400,7.91,7.88,5.07
1.01,Good,E,VS1,63.8,55.0,7528,6.32,6.41,4.06
1.5,Good,H,SI2,63.4,59.0,7897,7.2,7.25,4.58
2.04,Good,I,SI1,57.7,64.0,11820,8.39,8.31,4.82
1.51,Good,F,SI1,60.9,61.0,11560,7.3,7.32,4.45
2.0,Good,I,SI1,63.9,57.0,12554,8.01,7.91,5.09
1.52,Good,F,VS2,57.8,59.0,12283,7.58,7.5,4.36
1.5,Good,F,SI2,62.9,59.0,7727,7.19,7.32,4.56
1.51,Good,D,SI2,61.7,65.0,7519,7.38,7.31,4.53
1.01,Good,F,VVS2,62.7,61.0,7915,6.3,6.34,3.96
1.5,Good,G,VS2,58.8,64.0,11508,7.43,7.4,4.36
1.02,Good,E,VS1,63.9,56.0,7602,6.33,6.38,4.06
1.5,Good,E,SI1,58.5,59.0,11554,7.45,7.49,4.37
1.21,Good,F,VS2,63.7,58.0,7911,6.67,6.71,4.26
2.36,Good,J,SI2,58.9,64.0,12286,8.75,8.68,5.14
1.01,Good,E,VS1,63.8,55.0,7665,6.41,6.32,4.06
1.8,Good,F,SI2,57.9,58.0,12196,8.08,8.13,4.69
1.52,Good,H,VS1,63.5,60.0,11804,7.24,7.28,4.61
2.0,Good,H,SI2,63.8,59.0,12554,7.93,7.88,5.04
1.55,Good,H,VS2,61.0,61.0,11364,7.42,7.47,4.54
1.5,Good,E,SI1,63.0,54.0,11368,7.19,7.26,4.55
1.74,Good,H,SI1,60.6,62.0,12032,7.74,7.8,4.71
1.2,Good,F,VS2,63.8,60.0,7666,6.6,6.65,4.23
2.01,Good,I,VS2,64.3,60.0,11954,7.91,7.86,5.07
1.05,Good,E,VS1,63.1,59.0,7826,6.45,6.49,4.08
1.5,Good,E,SI1,63.9,54.0,11948,7.26,7.2,4.62
2.0,Good,F,SI1,63.0,64.0,17869,7.67,7.76,4.86
2.0,Good,G,SI2,64.3,56.0,12654,7.93,7.89,5.09
1.8,Good,F,SI2,57.9,58.0,12308,8.13,8.08,4.69
2.09,Good,J,VS2,57.2,64.0,11576,8.51,8.46,4.85
1.51,Good,G,VS2,64.2,54.0,11640,7.18,7.27,4.64
1.01,Good,E,VVS2,64.3,58.0,7769,6.34,6.28,4.06
2.1,Good,H,SI1,63.7,61.0,12121,8.1,8.07,5.15
2.01,Good,G,SI1,63.9,60.0,17804,7.81,7.75,4.97
1.51,Good,D,VS2,59.8,65.0,12709,7.36,7.43,4.42
2.18,Good,H,SI1,63.8,57.0,12825,8.24,8.17,5.23
2.1,Good,H,SI1,63.7,61.0,12121,8.1,8.07,5.15
2.0,Good,E,SI2,57.7,61.0,17760,8.31,8.19,4.76
2.0,Good,D,VS2,63.7,60.0,17760,7.88,7.81,5.0
1.7,Good,H,VS2,63.3,57.0,12117,7.54,7.59,4.79
1.11,Good,D,VS2,63.2,57.0,7863,6.61,6.64,4.18
1.51,Good,J,VS1,63.5,60.0,7848,7.23,7.29,4.61
2.01,Good,G,SI1,60.1,61.0,18374,8.04,8.12,4.86
1.51,Good,E,SI1,63.6,56.0,12490,7.34,7.23,4.63
1.56,Good,H,SI2,59.2,59.0,7554,7.46,7.54,4.44
2.0,Good,H,VS2,63.8,59.0,18023,7.88,8.01,5.07
2.01,Good,G,SI1,60.3,60.0,18625,8.07,8.18,4.9
2.01,Good,H,VS2,63.3,55.0,18640,7.87,7.94,5.0
2.04,Good,H,SI1,58.4,60.0,18026,8.31,8.36,4.87
1.56,Good,H,SI1,63.7,57.0,7862,7.34,7.25,4.65
2.01,Good,E,SI1,58.7,59.0,18027,8.23,8.27,4.84
1.51,Good,G,VS1,63.1,55.0,12489,7.3,7.34,4.62
1.5,Good,D,SI2,61.1,64.0,7862,7.35,7.26,4.46
2.0,Good,F,SI1,63.0,61.0,18376,7.85,7.99,4.99
1.36,Good,G,SI1,63.8,55.0,7639,6.97,6.94,4.44
1.7,Good,H,SI1,63.9,56.0,11869,7.61,7.53,4.84
1.36,Good,G,SI1,64.3,59.0,7549,6.93,6.85,4.43
2.01,Good,H,VS2,57.8,60.0,18561,8.29,8.35,4.81
1.7,Good,I,VS1,58.0,60.0,11921,7.84,7.88,4.56
2.01,Good,G,SI1,63.1,59.0,18572,7.98,8.03,5.05
1.5,Good,G,VS2,63.3,62.0,11577,7.08,7.2,4.52
1.72,Good,J,SI2,63.2,57.0,7741,7.56,7.6,4.79
1.02,Good,D,VS2,63.2,58.0,7539,6.36,6.4,4.03
1.5,Good,F,VS2,60.2,58.0,12693,7.31,7.35,4.41
1.24,Good,E,SI1,63.5,55.0,7563,6.82,6.86,4.35
2.01,Good,G,SI1,60.8,61.0,18077,7.99,8.09,4.89
2.67,Good,F,SI2,63.8,58.0,18686,8.69,8.64,5.54
1.46,Good,E,VS2,63.9,57.0,11851,7.06,7.12,4.53
2.0,Good,F,SI1,62.8,62.0,18069,8.0,8.03,5.03
2.06,Good,J,SI1,64.1,56.0,11854,8.09,7.97,5.15
1.51,Good,E,SI1,63.1,58.0,11460,7.23,7.28,4.58
1.7,Good,H,VS2,62.5,59.0,12723,7.48,7.58,4.71
1.73,Good,J,SI1,63.8,60.0,7847,7.57,7.5,4.8
2.0,Good,G,SI1,64.2,59.0,17740,7.84,7.93,5.06
1.53,Good,E,SI2,57.1,56.0,7643,7.69,7.65,4.38
1.51,Good,G,VS1,64.0,57.0,12319,7.31,7.2,4.64
3.01,Good,H,SI2,57.6,64.0,18593,9.44,9.38,5.42
2.01,Good,J,VS1,63.7,59.0,11526,7.93,7.86,5.03
1.51,Good,J,VS1,60.6,55.0,7848,7.3,7.36,4.44
1.6,Good,E,SI1,63.6,58.0,12467,7.38,7.44,4.71
1.5,Good,E,SI1,64.1,58.0,11795,7.24,7.15,4.61
2.66,Good,H,SI2,64.3,60.0,18495,8.71,8.65,5.58
2.1,Good,I,SI2,62.9,64.0,11818,8.15,8.1,5.11
2.01,Good,H,VS2,64.1,59.0,18474,7.91,7.85,5.05
2.0,Good,J,SI1,64.2,61.0,11988,7.72,7.69,4.95
1.53,Good,E,SI1,63.5,58.0,11303,7.29,7.35,4.65
