carat,cut,color,clarity,depth,table,price,x,y,z
0.33,Good,G,IF,57.9,60.0,1052,4.57,4.55,2.64
0.5,Good,F,VS1,56.4,62.0,1390,5.31,5.22,2.97
0.36,Good,H,SI1,63.6,57.0,665,4.53,4.49,2.87
0.3,Good,J,VS1,63.6,52.0,506,4.29,4.27,2.72
0.26,Good,E,VVS1,59.4,61.0,597,4.13,4.15,2.46
0.31,Good,I,VS1,63.8,56.0,489,4.27,4.32,2.74
0.31,Good,H,VS2,63.1,58.0,489,4.27,4.32,2.71
0.31,Good,H,VS2,63.1,58.0,489,4.31,4.34,2.73
0.31,Good,I,VS1,63.7,55.0,489,4.3,4.33,2.75
0.31,Good,H,VS2,63.5,57.0,489,4.32,4.34,2.75
0.31,Good,I,VS1,63.9,56.0,489,4.28,4.3,2.74
0.31,Good,H,VS2,63.2,58.0,489,4.31,4.33,2.73
0.26,Good,E,IF,59.6,61.0,597,4.13,4.16,2.47
0.31,Good,I,VS1,63.2,56.0,489,4.28,4.33,2.72
0.36,Good,E,IF,57.7,54.0,1053,4.74,4.79,2.75
0.35,Good,E,VS1,63.1,56.0,663,4.49,4.54,2.85
0.36,Good,D,SI1,63.4,57.0,663,4.55,4.57,2.89
0.31,Good,E,IF,64.2,60.0,1052,4.28,4.22,2.73
0.41,Good,E,SI2,63.3,56.0,638,4.69,4.73,2.98
0.45,Good,G,VS1,64.1,58.8,1127,4.79,4.86,3.09
0.3,Good,H,VVS2,63.5,55.0,605,4.25,4.28,2.71
0.41,Good,J,VS1,63.2,59.0,621,4.67,4.7,2.96
0.3,Good,D,VS2,58.9,62.0,621,4.33,4.36,2.56
0.39,Good,G,IF,63.5,56.0,1213,4.65,4.67,2.96
0.5,Good,F,SI2,62.0,54.7,1214,5.09,5.12,3.16
0.5,Good,H,VVS2,66.1,58.0,1214,4.87,4.9,3.23
0.5,Good,F,SI1,59.6,61.0,1214,5.12,5.19,3.07
0.5,Good,F,SI1,59.6,58.0,1214,5.1,5.16,3.06
0.35,Good,H,VVS2,60.4,56.0,620,4.57,4.59,2.77
0.47,Good,E,VS2,58.4,60.3,1294,5.08,5.17,3.0
0.5,Good,E,SI1,64.0,56.0,1217,5.03,4.9,3.18
0.5,Good,E,SI1,62.5,59.0,1293,5.04,5.07,3.16
0.47,Good,E,VS1,65.4,56.0,1293,4.85,4.9,3.19
0.5,Good,D,SI1,63.9,56.0,1210,5.02,4.93,3.18
0.36,Good,D,SI1,63.2,56.0,619,4.52,4.56,2.87
0.3,Good,E,VS2,64.2,57.0,619,4.24,4.13,2.69
0.35,Good,I,SI1,63.6,56.0,606,4.53,4.5,2.87
0.32,Good,F,VVS2,62.5,61.0,619,4.32,4.38,2.72
0.47,Good,G,VS2,60.1,60.3,1226,5.02,5.07,3.03
0.41,Good,J,VS2,64.3,55.0,606,4.66,4.7,3.01
0.4,Good,F,VVS1,59.2,64.0,1287,4.8,4.83,2.85
0.41,Good,E,VVS1,64.1,55.0,1228,4.68,4.71,3.01
0.48,Good,G,VS1,58.2,59.2,1228,5.09,5.14,2.98
0.46,Good,F,VS1,59.2,63.0,1228,5.0,5.03,2.97
0.31,Good,F,SI1,64.1,61.0,618,4.29,4.2,2.72
0.4,Good,E,SI2,64.2,57.0,617,4.68,4.7,3.01
0.42,Good,D,SI2,60.7,61.0,617,4.78,4.84,2.92
0.5,Good,F,SI1,62.5,60.0,1223,5.07,5.11,3.18
0.29,Good,E,VVS2,62.7,62.0,617,4.19,4.23,2.64
0.3,Good,E,VVS2,63.0,58.0,622,4.27,4.34,2.71
0.3,Good,E,VVS2,59.5,59.0,622,4.35,4.39,2.6
0.5,Good,G,SI1,63.6,55.0,1197,5.03,5.06,3.21
0.5,Good,G,SI1,63.9,57.0,1197,5.02,5.06,3.22
0.5,Good,G,SI1,62.5,64.0,1197,4.93,4.99,3.1
0.45,Good,D,VS2,63.7,61.0,1197,4.81,4.73,3.04
0.48,Good,G,VS1,58.6,62.0,1199,5.14,5.2,3.03
0.32,Good,F,SI2,63.8,55.0,421,4.34,4.35,2.77
0.3,Good,E,SI2,63.5,55.0,421,4.27,4.3,2.72
0.3,Good,H,SI1,63.9,55.0,421,4.24,4.27,2.72
0.3,Good,G,VS1,63.3,56.0,605,4.26,4.3,2.71
0.3,Good,H,SI1,63.4,57.0,421,4.27,4.31,2.72
0.32,Good,G,SI2,63.4,55.0,421,4.32,4.35,2.75
0.28,Good,E,VS2,63.7,60.0,625,4.23,4.18,2.68
0.3,Good,E,VVS2,61.1,61.0,622,4.32,4.36,2.65
0.46,Good,D,VS2,63.2,56.0,1205,4.89,4.92,3.1
0.4,Good,D,SI2,63.9,53.0,622,4.68,4.71,3.0
0.4,Good,E,SI2,63.5,56.0,622,4.68,4.71,2.98
0.4,Good,E,SI2,63.1,57.0,622,4.7,4.72,2.97
0.4,Good,D,SI2,63.1,56.0,622,4.65,4.67,2.94
0.31,Good,D,SI1,63.3,59.0,502,4.24,4.29,2.7
0.4,Good,D,SI2,63.8,54.0,622,4.7,4.73,3.01
0.4,Good,D,SI2,63.4,59.0,622,4.67,4.7,2.97
0.4,Good,E,SI2,63.9,57.0,622,4.65,4.71,2.99
0.4,Good,D,SI2,63.1,57.0,622,4.72,4.75,2.99
0.49,Good,F,VS1,59.2,60.9,1294,5.08,5.18,3.04
0.49,Good,F,VS1,58.5,61.5,1294,5.18,5.21,3.04
0.41,Good,F,I1,63.8,57.0,503,4.69,4.72,3.0
0.3,Good,G,VS1,63.6,55.0,605,4.27,4.31,2.73
0.3,Good,H,SI1,63.4,58.0,421,4.21,4.24,2.68
0.29,Good,E,VVS2,63.2,60.0,617,4.17,4.19,2.64
0.3,Good,D,VS2,63.5,53.0,616,4.3,4.33,2.74
0.41,Good,G,SI2,63.4,58.0,611,4.7,4.73,2.99
0.5,Good,F,VS2,57.8,63.0,1279,5.2,5.15,2.99
0.41,Good,G,SI2,63.6,54.0,611,4.7,4.74,3.0
0.3,Good,D,VS1,64.3,56.0,610,4.22,4.27,2.73
0.46,Good,G,VVS2,60.2,60.5,1245,4.98,5.04,3.02
0.45,Good,G,VS1,60.7,60.4,1246,4.94,4.98,3.01
0.5,Good,E,SI1,63.5,61.0,1279,4.98,5.03,3.18
0.32,Good,F,SI2,63.5,56.0,421,4.35,4.37,2.77
0.3,Good,H,SI1,63.4,58.0,421,4.26,4.29,2.71
0.32,Good,D,IF,57.8,56.0,1252,4.55,4.65,2.66
0.42,Good,E,VVS2,64.1,57.0,1269,4.7,4.73,3.02
0.48,Good,F,VS1,61.5,60.7,1268,4.99,5.05,3.09
0.41,Good,J,VS2,63.4,56.0,611,4.7,4.73,2.99
0.3,Good,H,SI1,63.7,56.0,421,4.2,4.22,2.68
0.32,Good,F,SI2,63.1,56.0,421,4.34,4.38,2.75
0.45,Good,G,VVS1,64.0,57.0,1254,4.86,4.82,3.1
0.32,Good,I,SI1,63.5,57.0,421,4.3,4.33,2.74
0.39,Good,D,VVS2,63.6,60.2,1255,4.58,4.62,2.93
0.46,Good,E,VS2,60.9,62.0,1267,4.93,4.96,3.01
0.3,Good,I,VS1,63.7,58.0,608,4.25,4.23,2.7
0.5,Good,D,SI1,63.9,56.0,1257,5.02,4.93,3.18
0.5,Good,G,VS2,59.3,65.0,1259,5.1,5.12,3.03
0.5,Good,E,SI1,61.8,62.0,1259,5.05,5.08,3.13
0.48,Good,G,VS1,57.8,60.9,1262,5.12,5.19,2.97
0.45,Good,F,VS1,60.1,61.8,1262,4.96,4.98,2.99
0.35,Good,H,SI1,63.3,54.0,504,4.51,4.53,2.86
0.4,Good,D,VS1,56.3,59.0,1254,4.94,4.97,2.79
0.39,Good,J,VS1,63.5,58.0,616,4.59,4.64,2.93
0.41,Good,I,SI1,63.8,57.0,611,4.67,4.7,2.99
0.47,Good,F,VS1,59.0,60.2,1243,5.04,5.09,2.99
0.39,Good,J,VS1,63.1,56.0,616,4.62,4.7,2.94
0.5,Good,F,SI1,57.9,62.0,1231,5.21,5.18,3.01
0.5,Good,E,SI1,64.6,54.0,1232,4.95,5.05,3.23
0.5,Good,G,SI1,62.5,64.0,1286,4.99,4.93,3.1
0.3,Good,E,VS2,63.4,56.0,614,4.26,4.29,2.71
0.42,Good,G,VVS1,63.6,55.0,1235,4.78,4.75,3.03
0.5,Good,D,SI1,63.7,57.0,1235,5.01,4.94,3.17
0.5,Good,G,SI1,63.6,55.0,1286,5.06,5.03,3.21
0.5,Good,D,SI1,64.1,56.0,1235,5.03,4.98,3.21
0.5,Good,D,SI1,57.2,60.0,1235,5.25,5.2,2.99
0.5,Good,G,SI1,63.9,57.0,1286,5.06,5.02,3.22
0.31,Good,F,VS1,63.9,55.0,607,4.27,4.3,2.74
0.28,Good,E,IF,64.6,58.0,612,4.09,4.12,2.65
0.3,Good,F,VVS2,66.0,55.0,613,4.19,4.21,2.77
0.32,Good,H,SI2,63.2,55.0,393,4.34,4.36,2.75
0.31,Good,H,VVS1,63.7,56.0,612,4.3,4.33,2.75
0.29,Good,F,VS1,64.4,54.0,504,4.21,4.24,2.72
0.32,Good,D,SI2,63.7,56.0,612,4.34,4.33,2.76
0.5,Good,I,VVS2,64.8,56.0,1280,4.92,4.99,3.21
0.44,Good,D,VS2,60.6,64.0,1238,4.97,4.89,2.99
0.34,Good,E,SI2,63.7,55.0,612,4.46,4.43,2.83
0.5,Good,H,VS2,56.3,65.0,1239,5.21,5.24,2.94
0.32,Good,D,SI2,63.9,58.0,612,4.33,4.31,2.76
0.45,Good,H,VVS1,56.8,64.0,1240,5.08,4.99,2.86
0.45,Good,E,VS1,61.7,63.0,1241,4.88,4.91,3.02
0.47,Good,F,VS1,60.0,60.1,1243,5.04,5.06,3.03
0.3,Good,I,SI1,64.1,57.0,391,4.25,4.3,2.74
0.41,Good,E,SI2,63.2,58.0,638,4.68,4.72,2.97
0.23,Good,F,VVS2,62.8,61.0,505,3.92,3.95,2.47
0.31,Good,G,VS1,63.2,57.0,625,4.28,4.33,2.72
0.45,Good,F,VS1,58.6,62.2,1144,5.0,5.05,2.95
0.45,Good,F,VS1,57.6,62.5,1144,5.05,5.09,2.91
0.4,Good,F,VVS1,63.3,57.0,1145,4.68,4.7,2.97
0.5,Good,F,SI1,57.9,62.0,1145,5.18,5.21,3.01
0.5,Good,E,SI1,64.0,56.0,1147,5.03,4.9,3.18
0.45,Good,D,VS2,63.7,61.0,1149,4.81,4.73,3.04
0.41,Good,F,VVS2,59.2,63.0,1150,4.82,4.87,2.87
0.5,Good,G,VS2,57.9,61.0,1316,5.2,5.23,3.02
0.5,Good,E,SI1,63.7,56.0,1316,5.02,5.06,3.21
0.3,Good,H,VVS2,63.7,55.0,605,4.24,4.27,2.71
0.3,Good,G,VS1,63.1,58.0,605,4.24,4.28,2.69
0.5,Good,E,SI1,63.8,55.0,1316,5.04,5.09,3.23
0.5,Good,E,SI1,63.2,57.0,1316,5.03,5.06,3.19
0.27,Good,F,VVS1,61.7,61.0,498,4.1,4.14,2.54
0.23,Good,E,VVS1,56.3,62.0,498,4.1,4.11,2.31
0.5,Good,E,SI1,63.3,59.0,1316,4.99,5.03,3.17
0.35,Good,E,SI2,63.9,55.0,630,4.5,4.48,2.87
0.43,Good,J,SI2,63.7,57.0,629,4.79,4.76,3.04
0.42,Good,D,VS1,57.3,62.0,1315,4.95,5.0,2.85
0.45,Good,G,VS1,58.1,61.2,1154,5.02,5.07,2.93
0.3,Good,H,VVS2,63.4,57.0,605,4.21,4.24,2.68
0.5,Good,E,SI1,64.0,56.0,1155,5.03,4.97,3.2
0.5,Good,E,SI1,64.2,59.0,1155,5.03,4.97,3.21
0.5,Good,E,SI1,64.0,57.0,1155,5.04,4.99,3.21
0.5,Good,E,SI1,63.7,59.0,1155,5.07,5.01,3.21
0.5,Good,D,SI2,63.4,59.0,1157,5.0,5.03,3.18
0.25,Good,E,VVS1,61.4,62.0,498,4.03,4.05,2.48
0.5,Good,D,SI2,63.2,56.0,1157,5.01,5.05,3.18
0.5,Good,D,SI2,57.1,63.0,1141,5.23,5.27,3.0
0.5,Good,E,SI1,63.3,58.0,1316,4.99,5.03,3.17
0.41,Good,E,SI2,63.4,58.0,638,4.71,4.75,3.0
0.41,Good,E,SI2,63.8,57.0,638,4.68,4.75,3.01
0.41,Good,E,SI2,63.5,55.0,638,4.69,4.73,2.99
0.41,Good,D,SI2,63.1,54.0,638,4.72,4.75,2.99
0.3,Good,G,VS1,63.4,58.0,605,4.23,4.25,2.69
0.32,Good,E,VS1,64.3,59.0,638,4.28,4.34,2.77
0.31,Good,F,VS2,58.2,58.0,637,4.46,4.51,2.61
0.3,Good,D,VS2,64.1,57.0,608,4.25,4.21,2.71
0.38,Good,H,SI1,63.3,57.0,633,4.58,4.62,2.91
0.29,Good,F,IF,56.8,65.0,633,4.37,4.4,2.49
0.29,Good,E,VVS2,62.7,61.0,633,4.2,4.22,2.64
0.48,Good,G,VS2,60.3,60.7,1130,5.06,5.11,3.06
0.23,Good,F,VVS2,62.3,61.0,425,3.93,3.94,2.45
0.3,Good,D,VS1,61.7,62.0,632,4.18,4.21,2.59
0.3,Good,H,VVS2,63.6,56.0,605,4.26,4.29,2.72
0.4,Good,J,VS1,63.2,57.0,631,4.7,4.73,2.98
0.4,Good,D,VVS2,60.2,63.0,1135,4.74,4.8,2.87
0.5,Good,E,SI1,65.5,56.0,1136,4.9,4.99,3.24
0.3,Good,H,VVS2,63.6,55.0,605,4.24,4.28,2.71
0.38,Good,E,IF,59.1,58.0,1318,4.74,4.77,2.81
0.5,Good,G,SI1,60.2,64.0,1138,5.11,5.04,3.05
0.4,Good,E,VS1,63.8,57.0,1138,4.72,4.69,3.0
0.3,Good,I,IF,63.3,56.0,631,4.21,4.26,2.68
0.3,Good,I,IF,63.3,57.0,631,4.23,4.3,2.7
0.36,Good,E,SI1,63.1,58.0,631,4.49,4.54,2.85
0.23,Good,F,VVS2,64.5,55.0,425,3.83,3.86,2.48
0.4,Good,J,VS1,63.4,58.0,631,4.61,4.64,2.93
0.5,Good,I,VS1,61.2,61.0,1193,5.03,5.06,3.09
0.46,Good,F,VS1,56.5,61.0,1157,5.11,5.05,2.87
0.31,Good,I,VS1,63.8,56.0,628,4.32,4.27,2.74
0.31,Good,G,VS1,63.2,56.0,625,4.28,4.29,2.71
0.31,Good,H,VVS2,63.4,56.0,625,4.29,4.32,2.73
0.24,Good,E,VVS1,63.8,56.0,499,3.95,3.98,2.53
0.26,Good,F,VS1,63.1,57.0,499,4.04,4.07,2.56
0.31,Good,G,VS1,63.3,56.0,625,4.29,4.33,2.73
0.3,Good,F,SI1,63.6,55.0,500,4.28,4.33,2.74
0.31,Good,F,VS2,63.9,56.0,625,4.29,4.32,2.75
0.3,Good,F,SI1,63.5,57.0,500,4.24,4.27,2.7
0.31,Good,G,VS1,63.2,56.0,625,4.29,4.32,2.72
0.3,Good,F,SI1,63.5,59.0,500,4.19,4.22,2.67
0.3,Good,F,SI1,63.5,57.0,500,4.21,4.26,2.69
0.46,Good,G,VS1,59.5,61.4,1179,4.95,5.0,2.96
0.31,Good,G,VS1,63.1,59.0,625,4.27,4.29,2.7
0.31,Good,G,VS1,63.7,56.0,625,4.27,4.3,2.73
0.23,Good,E,VVS2,62.2,60.0,505,3.9,3.94,2.44
0.5,Good,E,SI2,63.7,55.0,1181,5.08,5.03,3.22
0.49,Good,F,VS1,59.5,62.0,1182,5.09,5.22,3.06
0.31,Good,H,VVS2,63.7,55.0,625,4.28,4.32,2.74
0.31,Good,F,VS2,63.4,56.0,625,4.29,4.32,2.73
0.31,Good,H,VVS2,63.6,56.0,625,4.28,4.33,2.74
0.31,Good,F,VS2,63.4,56.0,625,4.31,4.34,2.74
0.25,Good,E,VVS2,61.2,62.0,505,4.04,4.07,2.48
0.5,Good,E,SI1,63.6,56.0,1188,5.03,5.0,3.19
0.5,Good,D,SI1,57.2,60.0,1190,5.25,5.2,2.99
0.5,Good,D,SI1,64.1,56.0,1190,5.03,4.98,3.21
0.31,Good,G,VS1,63.8,57.0,625,4.29,4.33,2.75
0.45,Good,H,VVS1,56.8,64.0,1180,5.08,4.99,2.86
0.38,Good,D,VVS1,61.3,61.0,1159,4.68,4.72,2.88
0.33,Good,D,VS2,63.5,56.0,625,4.36,4.4,2.78
0.42,Good,G,VVS1,63.6,55.0,1179,4.75,4.78,3.03
0.31,Good,I,VS1,63.9,56.0,628,4.3,4.28,2.74
0.31,Good,I,VS1,63.7,55.0,628,4.33,4.3,2.75
0.3,Good,G,VS1,63.6,55.0,605,4.26,4.29,2.72
0.34,Good,H,SI1,63.7,57.0,628,4.45,4.44,2.83
0.46,Good,F,VVS1,66.5,55.0,1307,4.77,4.82,3.19
0.3,Good,G,VS1,63.8,55.0,605,4.25,4.28,2.72
0.32,Good,G,VS1,57.0,62.0,628,4.51,4.54,2.58
0.42,Good,F,VVS1,61.2,64.0,1164,4.75,4.8,2.92
0.3,Good,H,VVS2,63.1,60.0,605,4.24,4.28,2.69
0.3,Good,G,VS1,63.6,54.0,605,4.25,4.31,2.72
0.41,Good,E,VS1,63.9,53.0,1166,4.75,4.7,3.02
0.3,Good,G,VS2,63.9,55.0,675,4.28,4.27,2.73
0.33,Good,D,VS2,63.6,56.0,625,4.38,4.42,2.8
0.5,Good,E,VS2,64.1,58.0,1299,5.01,5.03,3.22
0.41,Good,E,VVS1,64.1,55.0,1298,4.71,4.68,3.01
0.3,Good,G,VS1,63.1,56.0,605,4.24,4.26,2.68
0.46,Good,F,VS1,59.9,61.9,1168,5.02,5.06,3.01
0.46,Good,F,VS1,61.6,62.2,1168,4.84,5.0,3.04
0.5,Good,D,SI1,63.5,57.0,1169,5.05,5.09,3.22
0.3,Good,G,VS1,63.6,57.0,605,4.23,4.26,2.7
0.41,Good,E,VVS1,60.4,61.0,1169,4.76,4.81,2.89
0.34,Good,D,SI1,63.1,57.0,626,4.44,4.46,2.81
0.41,Good,F,VVS2,58.6,60.0,1172,4.83,4.87,2.84
0.5,Good,D,SI2,61.9,63.0,1175,5.05,5.07,3.13
0.3,Good,G,VS1,63.1,59.0,605,4.25,4.27,2.69
0.36,Good,E,SI2,63.7,54.0,505,4.52,4.55,2.89
0.43,Good,F,VS1,61.4,61.1,1167,4.85,4.87,2.98
0.5,Good,D,SI2,58.5,64.0,1015,5.2,5.12,3.02
0.48,Good,F,SI1,59.3,64.0,994,5.13,5.1,3.03
0.3,Good,E,SI1,63.7,58.0,675,4.27,4.24,2.71
0.41,Good,F,VS2,59.7,63.0,749,4.8,4.85,2.88
0.35,Good,F,SI1,63.6,54.0,748,4.52,4.51,2.87
0.41,Good,F,VS2,63.2,57.0,863,4.74,4.76,3.0
0.41,Good,H,SI1,64.3,54.0,748,4.72,4.68,3.02
0.37,Good,G,VS1,63.1,56.0,746,4.57,4.59,2.89
0.37,Good,F,VS2,63.3,56.0,746,4.56,4.63,2.91
0.42,Good,I,VVS1,59.2,61.0,867,4.88,4.91,2.9
0.31,Good,F,VS2,64.2,59.0,744,4.3,4.23,2.74
0.4,Good,F,SI1,63.6,59.0,869,4.67,4.64,2.96
0.38,Good,D,VS2,63.4,55.0,871,4.63,4.67,2.95
0.28,Good,E,VS1,64.3,55.0,470,4.14,4.16,2.67
0.31,Good,H,VS2,63.8,56.0,470,4.33,4.29,2.75
0.33,Good,I,VVS2,63.7,56.0,743,4.4,4.36,2.79
0.33,Good,E,SI1,63.8,55.0,743,4.38,4.36,2.79
0.39,Good,G,VS2,60.3,60.6,743,4.7,4.71,2.84
0.4,Good,D,VS1,64.0,55.0,742,4.67,4.7,3.0
0.3,Good,F,IF,60.0,63.0,742,4.3,4.36,2.6
0.41,Good,G,SI1,64.2,57.0,739,4.67,4.71,3.01
0.35,Good,D,SI1,57.7,60.0,739,4.69,4.64,2.69
0.43,Good,E,SI1,63.1,56.0,739,4.8,4.83,3.04
0.43,Good,E,SI1,63.4,57.0,739,4.81,4.84,3.06
0.43,Good,E,SI1,63.2,57.0,739,4.78,4.84,3.04
0.43,Good,F,SI1,63.6,53.0,739,4.79,4.83,3.06
0.37,Good,H,VS2,63.7,55.0,749,4.56,4.54,2.9
0.43,Good,F,SI1,63.8,57.0,739,4.8,4.82,3.07
0.41,Good,H,SI1,63.8,56.0,876,4.74,4.69,3.01
0.37,Good,D,SI1,63.7,55.0,874,4.59,4.55,2.91
0.38,Good,F,VS2,56.2,61.0,873,4.84,4.87,2.73
0.41,Good,D,VS2,63.8,55.0,873,4.7,4.73,3.01
0.41,Good,D,VS2,63.4,54.0,873,4.74,4.79,3.02
0.31,Good,F,VVS1,63.6,61.0,742,4.21,4.25,2.69
0.36,Good,D,VS2,63.4,54.0,739,4.51,4.57,2.88
0.3,Good,E,VVS1,61.2,63.0,739,4.24,4.26,2.6
0.31,Good,F,VS2,63.6,54.0,749,4.33,4.28,2.74
0.43,Good,E,SI2,63.6,55.0,858,4.83,4.8,3.06
0.32,Good,D,SI1,63.6,56.0,756,4.37,4.34,2.77
0.32,Good,D,SI1,63.7,55.0,756,4.38,4.35,2.78
0.31,Good,G,VVS1,57.5,62.0,849,4.47,4.54,2.59
0.35,Good,E,VS1,59.4,55.0,851,4.6,4.62,2.74
0.32,Good,D,SI1,63.8,56.0,756,4.35,4.33,2.77
0.32,Good,E,VS1,59.5,64.0,756,4.42,4.45,2.64
0.32,Good,E,VS1,60.3,64.0,756,4.42,4.44,2.67
0.41,Good,I,VS1,63.7,57.0,755,4.67,4.72,2.99
0.38,Good,D,VS1,63.4,55.0,853,4.61,4.64,2.93
0.41,Good,F,SI1,63.3,57.0,755,4.69,4.72,2.98
0.41,Good,E,SI1,63.9,58.0,755,4.7,4.72,3.01
0.41,Good,F,SI1,63.9,56.0,755,4.68,4.74,3.01
0.41,Good,E,SI1,63.5,57.0,755,4.69,4.73,2.99
0.41,Good,E,SI1,63.3,57.0,755,4.73,4.75,3.0
0.41,Good,F,SI1,63.2,59.0,755,4.68,4.72,2.97
0.41,Good,H,VS2,63.4,58.0,755,4.77,4.66,2.99
0.41,Good,I,VS1,60.1,60.1,754,4.79,4.82,2.89
0.4,Good,I,VVS2,59.7,62.0,750,4.75,4.79,2.85
0.36,Good,F,VVS1,62.4,63.0,858,4.46,4.51,2.8
0.4,Good,E,SI1,64.2,57.0,857,4.68,4.66,3.0
0.38,Good,F,VS2,62.7,58.0,752,4.56,4.6,2.87
0.26,Good,H,VVS2,63.3,58.0,468,4.04,4.08,2.57
0.27,Good,E,VVS1,63.9,57.0,752,4.1,4.07,2.61
0.31,Good,F,VS2,63.7,59.0,749,4.31,4.26,2.73
0.32,Good,D,I1,64.0,54.0,468,4.36,4.33,2.78
0.23,Good,E,VVS2,61.9,60.0,465,3.95,4.03,2.47
0.3,Good,F,VVS1,63.7,59.0,752,4.17,4.24,2.68
0.3,Good,D,VVS2,63.6,55.0,752,4.25,4.31,2.72
0.4,Good,I,VS2,63.8,54.0,855,4.72,4.68,3.0
0.5,Good,I,SI2,65.3,56.0,855,4.91,5.01,3.24
0.34,Good,E,VS2,57.8,64.0,754,4.6,4.61,2.66
0.41,Good,G,I1,63.8,56.0,467,4.7,4.74,3.01
0.41,Good,D,SI1,63.4,55.0,738,4.68,4.72,2.98
0.41,Good,D,SI1,63.2,58.0,738,4.72,4.77,3.0
0.41,Good,D,SI1,63.8,56.0,738,4.68,4.72,3.0
0.3,Good,D,SI2,63.2,57.0,447,4.21,4.24,2.67
0.3,Good,D,SI2,63.4,56.0,447,4.26,4.29,2.71
0.35,Good,I,SI1,63.6,56.0,472,4.5,4.53,2.87
0.34,Good,F,SI2,63.5,56.0,447,4.44,4.48,2.83
0.4,Good,F,SI1,63.6,56.0,882,4.68,4.63,2.96
0.4,Good,E,SI1,63.8,56.0,882,4.74,4.7,3.01
0.4,Good,E,SI1,63.9,55.0,882,4.72,4.67,3.0
0.4,Good,E,SI1,64.2,56.0,882,4.69,4.66,3.0
0.4,Good,E,SI1,63.7,56.0,882,4.69,4.66,2.98
0.4,Good,E,SI1,63.7,57.0,882,4.69,4.66,2.98
0.4,Good,E,SI1,63.9,58.0,882,4.67,4.63,2.97
0.4,Good,E,SI1,63.6,57.0,882,4.69,4.65,2.97
0.4,Good,F,VS1,63.0,62.0,883,4.65,4.68,2.94
0.39,Good,G,VS2,63.7,53.0,734,4.62,4.67,2.96
0.4,Good,J,VS1,64.0,56.0,734,4.69,4.66,2.99
0.44,Good,H,SI1,63.5,57.0,733,4.82,4.85,3.07
0.38,Good,I,IF,56.6,59.0,886,4.82,4.87,2.74
0.3,Good,G,IF,63.5,55.0,895,4.26,4.28,2.71
0.39,Good,G,VVS2,63.4,57.0,894,4.62,4.65,2.94
0.34,Good,H,VVS1,64.0,57.0,893,4.43,4.38,2.82
0.41,Good,H,VVS1,62.6,62.0,892,4.7,4.76,2.96
0.3,Good,F,VS1,63.7,56.0,731,4.28,4.26,2.72
0.46,Good,E,SI1,63.7,58.0,891,4.84,4.9,3.1
0.23,Good,E,VVS1,64.4,57.0,472,3.87,3.9,2.5
0.41,Good,F,VS1,58.0,61.0,891,4.86,4.9,2.83
0.41,Good,J,VS2,64.0,59.0,732,4.71,4.64,2.99
0.41,Good,G,SI2,63.7,55.0,732,4.75,4.7,3.01
0.4,Good,D,VS2,63.5,55.0,891,4.66,4.69,2.97
0.31,Good,D,SI1,63.7,54.0,732,4.35,4.31,2.76
0.37,Good,E,VS1,62.8,65.0,889,4.51,4.54,2.84
0.31,Good,D,SI1,63.9,54.0,732,4.3,4.27,2.74
0.43,Good,G,VS2,61.8,60.7,891,4.8,4.84,2.99
0.23,Good,F,VVS1,60.3,66.0,472,3.93,3.96,2.38
0.23,Good,E,VVS2,64.5,55.0,472,3.85,3.9,2.5
0.34,Good,I,SI1,63.7,54.0,447,4.43,4.48,2.84
0.3,Good,G,VVS1,64.0,57.0,878,4.27,4.23,2.72
0.3,Good,G,VVS2,63.8,57.0,878,4.26,4.24,2.71
0.3,Good,G,VVS2,63.6,57.0,878,4.3,4.26,2.72
0.3,Good,G,VVS2,63.8,56.0,878,4.29,4.27,2.73
0.42,Good,G,SI1,63.2,57.0,737,4.77,4.79,3.02
0.4,Good,F,SI1,63.6,57.0,737,4.67,4.7,2.98
0.39,Good,I,VS1,63.1,58.0,737,4.68,4.61,2.93
0.4,Good,E,SI1,63.5,56.0,737,4.67,4.72,2.98
0.4,Good,I,VS1,63.8,55.0,737,4.65,4.69,2.98
0.5,Good,J,SI1,63.3,60.0,877,4.97,4.99,3.15
0.4,Good,H,VVS2,63.2,55.0,877,4.7,4.73,2.98
0.37,Good,F,SI1,63.7,55.0,738,4.59,4.55,2.91
0.41,Good,D,SI1,63.2,57.0,738,4.73,4.77,3.0
0.41,Good,D,SI1,63.3,55.0,738,4.74,4.77,3.01
0.4,Good,F,VS1,63.1,59.0,877,4.64,4.68,2.94
0.44,Good,E,SI1,63.4,57.0,756,4.81,4.85,3.06
0.42,Good,D,SI1,63.3,58.0,735,4.73,4.75,3.0
0.26,Good,F,VS1,62.5,56.0,373,4.06,4.1,2.55
0.24,Good,F,VVS2,64.0,61.0,471,3.91,3.93,2.51
0.3,Good,H,SI2,63.2,55.0,378,4.26,4.29,2.7
0.3,Good,H,SI2,63.9,57.0,378,4.24,4.27,2.72
0.24,Good,E,VS2,63.0,59.0,378,3.96,4.01,2.51
0.31,Good,I,SI1,64.3,55.0,377,4.27,4.29,2.75
0.27,Good,E,VS1,57.5,63.0,377,4.24,4.28,2.45
0.24,Good,F,VS1,60.8,64.0,373,3.96,4.0,2.42
0.23,Good,F,VS1,63.2,58.0,376,3.86,3.89,2.45
0.32,Good,I,SI2,63.1,58.0,374,4.34,4.41,2.76
0.32,Good,I,SI2,63.4,56.0,374,4.34,4.37,2.76
