carat,cut,color,clarity,depth,table,price,x,y,z
1.0,Fair,E,SI2,67.0,53.0,3136,6.19,6.13,4.13
0.7,Fair,H,VS2,65.0,56.0,2268,5.6,5.5,3.61
0.9,Fair,G,SI1,65.4,57.0,3145,6.04,5.95,3.92
0.9,Fair,G,SI1,65.6,56.0,3145,6.1,6.03,3.98
0.9,Fair,G,SI1,65.4,59.0,3145,6.04,6.0,3.94
1.0,Fair,G,SI2,68.3,54.0,3142,6.21,6.12,4.2
0.9,Fair,H,SI1,66.8,55.0,3145,5.98,5.9,3.97
0.71,Fair,J,SI2,66.1,58.0,1362,5.53,5.43,3.62
1.0,Fair,G,SI2,64.6,67.0,3142,6.25,6.19,4.02
0.7,Fair,G,VS2,57.3,63.0,2273,5.78,5.84,3.33
0.53,Fair,E,SI1,64.5,53.0,1363,5.16,5.15,3.33
0.71,Fair,G,VS2,65.7,56.0,2274,5.51,5.54,3.63
1.0,Fair,F,SI2,65.5,56.0,3146,6.3,6.19,4.09
0.9,Fair,F,SI2,62.6,58.0,3787,6.01,6.06,3.78
1.0,Fair,E,SI2,67.0,53.0,3136,6.19,6.13,4.13
0.6,Fair,F,SI1,55.3,63.0,1367,5.67,5.61,3.12
0.9,Fair,G,SI2,55.9,62.0,3104,6.35,6.42,3.57
0.87,Fair,I,VS2,57.3,59.0,3166,6.29,6.44,3.65
0.77,Fair,I,VVS2,59.2,66.0,2292,5.96,5.9,3.51
0.5,Fair,F,VS1,62.9,68.0,1348,5.02,4.96,3.14
1.0,Fair,H,VS2,64.8,62.0,4861,6.22,6.13,4.0
0.91,Fair,G,VS2,64.9,54.0,4860,6.04,6.08,3.93
0.91,Fair,H,SI1,64.4,60.0,3180,6.1,6.07,3.92
0.91,Fair,H,SI1,64.8,57.0,3180,6.12,6.07,3.95
1.0,Fair,F,SI1,61.3,62.0,5040,6.45,6.37,3.93
0.81,Fair,F,SI2,68.8,79.0,2301,5.26,5.2,3.58
0.96,Fair,J,I1,59.5,60.0,2304,6.28,6.23,3.72
0.9,Fair,H,SI2,65.6,58.0,3105,6.05,5.95,3.95
0.7,Fair,I,VS1,60.2,66.0,2234,5.77,5.62,3.44
0.69,Fair,G,SI2,65.4,63.0,1691,5.49,5.43,3.57
0.7,Fair,J,VVS1,67.6,54.0,1691,5.56,5.41,3.71
0.72,Fair,G,VS2,64.6,55.0,2306,5.66,5.71,3.67
0.9,Fair,G,VS1,65.7,58.0,3806,6.02,5.97,3.94
0.69,Fair,G,VS1,61.2,65.4,2235,5.58,5.64,3.42
0.7,Fair,G,VS1,68.5,58.0,2250,5.47,5.34,3.7
0.71,Fair,G,SI2,64.4,58.0,2300,5.59,5.56,3.59
1.0,Fair,E,SI1,57.6,57.0,5027,6.56,6.52,3.77
0.91,Fair,E,SI2,64.5,60.0,3119,6.04,5.96,3.87
1.0,Fair,E,SI1,66.3,62.0,4140,6.27,6.06,4.09
1.0,Fair,G,VS1,63.1,68.0,4892,6.32,6.17,3.94
0.92,Fair,F,SI1,64.9,58.0,3117,6.1,6.04,3.94
0.57,Fair,E,SI1,64.6,59.0,1383,5.22,5.18,3.36
0.8,Fair,G,SI2,61.2,58.0,2246,5.96,5.93,3.64
0.71,Fair,G,SI1,65.5,55.0,2300,5.59,5.56,3.65
0.9,Fair,E,VS2,64.5,61.0,4125,6.07,6.03,3.9
0.84,Fair,F,VS2,65.0,57.2,3172,5.83,5.87,3.81
0.93,Fair,G,SI2,66.1,58.1,3172,6.0,6.04,3.98
0.5,Fair,G,VS1,65.8,57.0,1350,5.03,4.91,3.27
0.81,Fair,I,VS1,66.5,53.0,2297,5.76,5.83,3.86
0.7,Fair,E,SI1,66.7,59.0,2241,5.49,5.45,3.65
1.0,Fair,J,SI1,65.3,57.0,3175,6.33,6.12,4.08
0.71,Fair,G,SI2,65.6,56.0,1691,5.54,5.49,3.63
1.0,Fair,I,SI1,67.9,62.0,2856,6.19,6.03,4.15
0.91,Fair,F,SI2,64.9,56.0,3210,6.08,6.05,3.94
0.97,Fair,F,SI2,67.2,61.0,2338,6.09,6.0,4.06
0.71,Fair,H,VS2,62.1,70.0,1832,5.67,5.6,3.5
0.71,Fair,D,SI1,66.3,56.0,2372,5.61,5.49,3.68
1.0,Fair,H,SI2,66.5,62.0,3248,6.19,6.1,4.09
0.56,Fair,H,VS2,52.7,70.0,1293,5.71,5.57,2.97
0.9,Fair,G,SI1,65.2,59.0,3250,6.05,6.01,3.93
0.7,Fair,F,SI2,64.8,57.0,1792,5.65,5.59,3.64
1.0,Fair,D,SI1,65.5,60.0,5331,6.18,6.12,4.03
0.9,Fair,H,SI2,66.0,63.0,2376,5.89,5.79,3.86
1.0,Fair,E,VS2,65.0,58.0,5376,6.21,6.16,4.02
0.9,Fair,G,SI2,65.4,57.0,2376,6.01,5.97,3.98
0.9,Fair,D,SI2,64.6,59.0,3847,6.04,6.01,3.89
1.0,Fair,E,SI2,55.4,62.0,3011,6.63,6.59,3.66
0.5,Fair,D,VVS1,65.9,64.0,1792,4.92,5.03,3.28
1.0,Fair,H,VS2,66.8,63.0,4166,6.19,6.08,4.1
0.75,Fair,D,SI1,65.1,57.0,2376,5.64,5.6,3.66
1.0,Fair,F,SI2,65.1,60.0,3740,6.19,6.1,4.0
0.7,Fair,J,VS2,64.6,58.0,1672,5.58,5.56,3.6
0.7,Fair,G,SI2,69.3,60.0,1420,5.41,5.35,3.72
0.6,Fair,G,SI1,64.5,56.0,1305,5.27,5.24,3.39
0.77,Fair,F,VS1,66.8,57.0,3031,5.66,5.76,3.82
1.0,Fair,G,SI2,64.9,57.0,3027,6.29,6.2,4.05
1.0,Fair,G,SI1,63.1,59.0,4163,6.32,6.27,3.97
0.7,Fair,D,SI2,65.6,55.0,2167,5.59,5.5,3.64
1.0,Fair,H,VS1,64.1,60.0,4732,6.3,6.22,4.01
0.9,Fair,E,SI1,64.9,56.0,3743,6.12,6.18,3.99
0.51,Fair,D,SI1,65.2,55.0,1304,5.05,5.01,3.28
0.9,Fair,H,SI1,65.6,57.0,3024,6.04,6.01,3.95
0.71,Fair,D,VS2,55.6,73.0,2368,6.01,5.96,3.33
0.73,Fair,F,SI2,53.4,65.0,2164,6.19,6.15,3.3
0.9,Fair,I,VS2,65.4,60.0,3246,6.03,5.96,3.93
0.7,Fair,F,VS2,65.5,57.0,2369,5.55,5.41,3.59
0.73,Fair,F,SI2,59.2,64.0,2164,5.92,5.83,3.48
1.0,Fair,F,VS2,66.7,57.0,4732,6.11,6.04,4.05
0.72,Fair,D,SI1,65.6,60.0,2364,5.62,5.54,3.66
0.7,Fair,F,VS1,64.5,57.0,2381,5.65,5.58,3.62
0.7,Fair,F,VS1,65.8,59.0,2381,5.58,5.48,3.64
0.52,Fair,F,IF,64.6,58.0,2144,5.04,5.17,3.3
0.73,Fair,F,VS1,58.6,66.0,3002,5.92,5.88,3.46
0.58,Fair,G,VS2,65.0,56.0,1430,5.23,5.17,3.38
1.0,Fair,I,VS2,65.7,58.0,3265,6.25,6.2,4.09
1.0,Fair,F,SI2,65.1,55.0,3265,6.26,6.23,4.07
1.0,Fair,F,SI2,65.1,55.0,3265,6.26,6.23,4.07
1.0,Fair,H,VS1,55.8,60.0,5460,6.66,6.61,3.7
0.91,Fair,J,SI1,66.3,56.0,2390,5.92,5.99,3.95
0.5,Fair,D,VS2,66.9,57.0,1431,4.95,4.83,3.27
0.5,Fair,D,VS2,63.7,57.0,1431,5.05,4.9,3.17
0.7,Fair,F,SI2,65.1,52.0,2394,5.64,5.57,3.65
0.85,Fair,G,VS1,57.7,67.0,2998,6.26,6.19,3.59
1.0,Fair,G,VS2,63.7,55.0,5484,6.28,6.21,3.98
0.7,Fair,H,VS1,59.6,66.0,2395,5.8,5.74,3.44
1.0,Fair,G,VS2,67.6,57.0,5484,6.2,6.13,4.17
0.7,Fair,F,VS1,67.8,60.0,2381,5.5,5.39,3.69
0.83,Fair,G,SI2,64.4,57.0,2386,5.93,5.86,3.8
0.51,Fair,D,VS2,64.4,54.0,1668,5.06,5.03,3.25
1.0,Fair,D,SI1,65.9,54.0,4704,6.24,6.2,4.1
1.0,Fair,D,SI1,64.9,59.0,4704,6.2,6.13,4.0
0.5,Fair,G,VVS2,62.9,67.0,1791,5.02,4.96,3.14
0.7,Fair,H,VS1,64.9,56.0,2152,5.68,5.56,3.65
0.71,Fair,D,SI1,64.6,60.0,2151,5.55,5.6,3.6
0.7,Fair,G,VS1,56.2,65.0,2384,5.93,5.88,3.32
1.0,Fair,D,SI1,66.3,58.0,4704,6.15,6.04,4.04
0.7,Fair,G,VS1,65.8,61.0,2384,5.61,5.46,3.64
0.53,Fair,E,SI1,56.2,64.0,1286,5.43,5.41,3.05
0.7,Fair,G,SI1,63.1,57.0,2150,5.64,5.58,3.54
0.71,Fair,F,SI1,57.0,62.0,2149,5.84,5.87,3.34
0.93,Fair,I,VS2,64.7,58.0,3258,6.09,6.06,3.93
0.91,Fair,E,VVS2,63.1,55.0,5430,6.13,6.0,3.83
0.73,Fair,D,SI2,65.5,60.0,2147,5.64,5.54,3.66
0.7,Fair,G,VS1,65.6,60.0,2384,5.57,5.5,3.63
1.0,Fair,I,I1,68.6,56.0,1805,6.2,6.08,4.22
0.7,Fair,I,SI1,65.8,57.0,1697,5.46,5.55,3.62
0.75,Fair,F,SI1,64.5,60.0,2363,5.65,5.54,3.61
0.62,Fair,E,VS1,58.8,67.0,2344,5.66,5.57,3.29
0.71,Fair,J,SI2,65.5,61.0,1409,5.54,5.49,3.61
1.0,Fair,E,SI1,57.4,62.0,5212,6.54,6.59,3.77
0.82,Fair,H,SI1,64.9,58.0,3057,5.82,5.77,3.76
0.71,Fair,J,VS2,64.4,56.0,1826,5.64,5.6,3.62
0.7,Fair,H,SI1,65.0,59.0,1803,5.54,5.5,3.59
0.58,Fair,E,VS1,57.9,56.0,2192,5.52,5.49,3.19
0.73,Fair,J,VS1,64.6,60.0,1802,5.68,5.59,3.64
0.7,Fair,H,VS2,67.8,56.0,2351,5.42,5.38,3.66
1.0,Fair,H,SI1,55.2,64.0,3830,6.69,6.64,3.68
0.91,Fair,E,VS1,64.5,58.0,4770,6.14,6.1,3.95
0.77,Fair,I,VS1,65.1,57.0,2184,5.65,5.77,3.72
0.71,Fair,E,SI1,64.7,59.0,2352,5.61,5.58,3.62
0.71,Fair,D,SI1,65.1,59.0,2352,5.59,5.56,3.63
0.73,Fair,I,VVS2,64.4,59.0,2351,5.65,5.62,3.63
0.7,Fair,G,SI1,61.7,66.0,2352,5.7,5.58,3.48
0.96,Fair,I,VS2,56.1,60.0,3215,6.62,6.58,3.7
0.86,Fair,G,VS1,64.6,58.8,3756,5.95,6.04,3.87
0.7,Fair,G,VS2,65.3,57.0,2338,5.58,5.47,3.61
0.85,Fair,H,I1,66.7,59.0,1324,5.86,5.78,3.88
0.85,Fair,H,I1,61.0,61.0,1324,6.2,6.0,3.73
0.82,Fair,G,SI1,66.4,54.0,2339,5.87,5.82,3.88
0.7,Fair,D,SI1,66.5,55.0,2339,5.51,5.47,3.65
0.5,Fair,D,SI1,65.7,56.0,1323,5.01,4.97,3.28
0.91,Fair,D,VS2,65.7,56.0,4107,6.1,6.05,3.99
0.5,Fair,D,SI1,64.6,58.0,1323,5.0,4.97,3.22
0.5,Fair,F,VS2,64.6,58.0,1323,5.01,4.99,3.23
0.74,Fair,H,VS1,66.3,63.0,2193,5.63,5.5,3.69
0.9,Fair,F,SI2,65.7,63.0,3062,6.01,5.96,3.93
0.91,Fair,D,VS2,65.7,58.0,4107,6.04,5.99,3.95
0.76,Fair,H,SI1,65.5,59.0,2193,5.75,5.66,3.74
0.71,Fair,G,VVS1,62.8,57.0,3062,5.67,5.57,3.53
0.5,Fair,D,SI1,65.1,58.0,1323,5.0,4.96,3.24
0.7,Fair,F,SI1,65.9,59.0,2167,5.53,5.49,3.63
0.7,Fair,D,SI1,64.9,64.0,2352,5.57,5.5,3.59
1.0,Fair,H,VS1,64.6,59.0,5242,6.3,6.26,4.06
0.84,Fair,I,VS2,65.1,57.0,2359,5.91,5.85,3.83
0.7,Fair,F,VS1,64.9,59.0,3039,5.56,5.59,3.62
0.78,Fair,G,SI1,64.6,56.0,2359,5.86,5.79,3.76
0.91,Fair,F,VS2,66.8,58.0,3837,5.95,5.97,3.98
0.71,Fair,H,SI1,65.9,57.0,1828,5.54,5.48,3.63
0.72,Fair,H,SI2,66.0,60.0,1799,5.58,5.51,3.66
0.72,Fair,I,SI1,64.8,54.0,1799,5.69,5.67,3.68
0.7,Fair,E,SI2,70.6,56.0,1828,5.45,5.35,3.81
0.6,Fair,G,VVS2,57.9,67.0,2167,5.66,5.47,3.23
0.79,Fair,G,SI1,65.3,76.0,2362,5.52,5.13,3.35
0.84,Fair,D,SI2,64.5,60.0,2167,5.92,5.84,3.79
0.7,Fair,D,SI2,64.5,60.0,2167,5.53,5.47,3.55
0.92,Fair,I,VS2,64.4,58.0,3033,6.13,6.1,3.94
0.7,Fair,F,SI1,64.8,60.0,2167,5.57,5.54,3.6
1.0,Fair,F,SI1,64.8,59.0,5292,6.29,6.24,4.06
0.7,Fair,E,VS2,65.6,61.0,2352,5.62,5.47,3.64
0.9,Fair,F,VS1,65.7,59.0,3750,5.96,5.92,3.9
0.7,Fair,D,SI2,58.1,60.0,2358,5.79,5.82,3.37
0.9,Fair,H,VS2,65.5,57.0,3226,6.05,6.01,3.95
0.91,Fair,D,VS2,64.5,55.0,4765,6.24,6.07,3.97
0.9,Fair,D,SI1,65.7,65.0,3751,6.06,5.94,3.94
0.75,Fair,J,SI1,55.0,66.0,1827,6.2,6.04,3.37
0.62,Fair,D,SI2,64.6,57.0,1410,5.39,5.33,3.46
0.64,Fair,I,VS2,55.3,69.0,1411,5.85,5.69,3.19
0.82,Fair,H,SI2,65.1,58.0,2358,5.86,5.81,3.8
0.73,Fair,D,VS1,66.0,54.0,3047,5.56,5.66,3.7
0.7,Fair,D,SI2,71.6,55.0,1696,5.47,5.28,3.85
0.97,Fair,I,I1,67.3,55.0,2357,6.08,6.02,4.07
0.9,Fair,F,VS2,65.7,57.0,3750,6.03,5.99,3.95
1.0,Fair,G,SI1,68.2,60.0,3833,6.02,5.94,4.08
1.0,Fair,G,SI1,68.9,56.0,3833,6.16,6.11,4.23
0.7,Fair,H,SI1,64.5,59.0,2176,5.54,5.51,3.56
0.93,Fair,H,SI1,64.6,58.0,3750,6.13,6.07,3.94
0.5,Fair,F,SI2,61.1,67.0,1156,5.07,5.04,3.09
0.51,Fair,H,VS1,55.5,64.0,1234,5.44,5.4,3.01
0.74,Fair,E,SI2,66.7,62.0,2617,5.49,5.43,3.64
0.5,Fair,F,SI2,65.5,54.0,1031,5.06,4.92,3.25
0.78,Fair,H,VS2,54.7,67.0,2691,6.25,6.15,3.4
0.7,Fair,I,SI2,65.9,58.0,1625,5.46,5.5,3.61
1.0,Fair,E,VVS2,65.4,56.0,7918,6.28,6.2,4.08
0.7,Fair,G,VS2,64.4,56.0,2657,5.64,5.57,3.61
1.0,Fair,F,VS2,68.3,58.0,4312,5.98,5.95,4.08
0.7,Fair,F,I1,64.9,59.0,1134,5.58,5.53,3.61
0.51,Fair,G,SI1,65.2,55.0,1071,5.04,5.02,3.28
0.5,Fair,H,VS1,67.1,58.0,1134,4.94,4.89,3.3
0.9,Fair,G,SI1,72.9,54.0,2691,5.74,5.67,4.16
0.85,Fair,G,I1,62.7,60.0,1651,6.05,5.96,3.77
1.0,Fair,E,SI2,65.2,56.0,4256,6.3,6.12,4.05
0.82,Fair,F,SI1,64.9,58.0,2838,5.83,5.79,3.77
0.52,Fair,J,VS2,65.3,56.0,1030,5.05,5.0,3.28
0.77,Fair,J,SI1,60.2,66.0,1956,5.97,5.81,3.55
0.51,Fair,D,SI2,66.5,58.0,1109,4.95,4.89,3.27
1.0,Fair,G,SI1,64.7,60.0,4312,6.22,6.18,4.01
0.5,Fair,D,VVS2,67.6,57.0,1980,4.95,4.84,3.31
0.76,Fair,G,VS1,59.0,70.0,2800,5.89,5.8,3.46
0.7,Fair,G,I1,64.3,62.0,956,5.59,5.49,3.57
0.7,Fair,G,I1,60.4,58.0,1069,5.74,5.68,3.45
0.9,Fair,G,I1,65.1,58.0,1939,6.05,5.99,3.92
0.5,Fair,G,VS2,65.7,57.0,1031,4.97,4.9,3.24
1.0,Fair,D,VVS1,56.7,68.0,10752,6.66,6.64,3.77
0.7,Fair,G,I1,67.5,55.0,1069,5.59,5.37,3.71
1.0,Fair,D,VVS2,61.1,57.0,10562,6.37,6.3,3.87
0.96,Fair,H,I1,69.2,56.0,1739,5.97,5.83,4.08
0.7,Fair,G,I1,66.7,55.0,956,5.64,5.49,3.71
0.7,Fair,G,I1,62.5,59.0,1069,5.65,5.48,3.48
0.71,Fair,G,VS2,57.0,66.0,2623,5.83,5.81,3.32
1.0,Fair,G,SI1,67.7,57.0,3631,6.0,6.15,4.11
0.5,Fair,F,SI1,64.7,60.0,1069,4.99,4.84,3.18
0.77,Fair,D,SI2,65.1,63.0,1651,5.71,5.65,3.7
0.7,Fair,G,I1,67.3,57.0,956,5.53,5.38,3.68
0.7,Fair,G,I1,67.3,59.0,956,5.51,5.45,3.69
0.7,Fair,G,I1,65.2,58.0,956,5.57,5.49,3.61
0.5,Fair,F,SI2,65.5,54.0,1031,5.06,4.92,3.25
0.5,Fair,H,VS1,66.6,58.0,1134,4.95,4.84,3.26
0.5,Fair,E,SI1,65.3,58.0,1134,4.99,4.91,3.23
1.0,Fair,H,SI2,65.3,62.0,2818,6.34,6.12,4.08
0.76,Fair,H,I1,64.5,57.0,1140,5.79,5.76,3.73
0.73,Fair,I,SI2,61.3,67.0,1892,5.77,5.64,3.51
0.91,Fair,D,VS2,65.1,63.0,4439,6.02,6.0,3.91
0.72,Fair,E,VS2,64.4,59.0,2691,5.67,5.64,3.64
0.5,Fair,G,SI1,67.1,59.0,1103,4.96,4.84,3.29
0.96,Fair,F,I1,62.9,66.0,1917,6.29,6.07,3.91
0.9,Fair,F,VS2,58.9,67.0,3992,6.18,6.17,3.64
0.7,Fair,G,SI1,65.0,59.0,1982,5.57,5.5,3.6
0.9,Fair,G,VS2,65.8,61.0,4309,5.99,5.96,3.93
0.96,Fair,H,I1,61.5,63.0,1637,6.22,6.06,3.78
0.5,Fair,F,I1,68.4,54.0,613,4.94,4.82,3.35
0.5,Fair,F,I1,71.0,57.0,613,4.87,4.79,3.43
0.5,Fair,I,VS1,66.9,56.0,969,4.85,4.81,3.23
0.62,Fair,J,SI1,65.4,59.0,1101,5.39,5.28,3.49
0.5,Fair,E,SI2,65.2,57.0,1141,4.96,4.91,3.22
0.5,Fair,F,I1,68.3,58.0,627,4.91,4.78,3.32
1.0,Fair,G,SI1,65.2,62.0,3965,6.19,6.08,4.01
0.74,Fair,J,VS1,58.8,68.0,1982,5.91,5.8,3.44
0.7,Fair,H,I1,62.1,66.0,1138,5.56,5.52,3.44
0.9,Fair,I,VS1,68.7,62.0,2732,5.83,5.79,3.99
1.0,Fair,H,VVS2,65.1,57.0,4312,6.27,6.23,4.07
1.0,Fair,H,VVS2,65.3,58.0,4312,6.25,6.18,4.06
0.9,Fair,G,SI1,64.5,57.0,3629,6.07,6.03,3.9
0.72,Fair,F,SI1,64.8,55.0,2691,5.64,5.6,3.64
0.5,Fair,H,VS1,66.3,55.0,1136,4.86,4.91,3.24
1.0,Fair,G,SI1,68.3,61.0,3965,6.02,5.93,4.08
0.91,Fair,E,SI1,65.0,62.0,4256,6.09,6.04,3.94
0.7,Fair,H,VS2,57.0,58.0,1981,5.87,5.89,3.35
0.7,Fair,H,VS2,64.9,56.0,1981,5.49,5.51,3.57
0.73,Fair,H,I1,66.2,56.0,1104,5.62,5.46,3.69
0.9,Fair,D,SI1,63.8,61.0,4252,6.07,5.99,3.85
0.7,Fair,G,I1,65.3,59.0,1138,5.5,5.47,3.58
1.0,Fair,F,SI1,66.4,57.0,4256,6.21,6.14,4.1
1.0,Fair,E,SI1,65.1,61.0,4435,6.15,6.08,3.98
0.98,Fair,G,I1,68.0,63.0,1749,6.13,6.02,4.13
1.0,Fair,G,VS2,69.8,54.0,4435,6.03,5.94,4.18
1.0,Fair,D,SI2,64.5,54.0,4312,6.34,6.28,4.07
0.7,Fair,J,I1,64.7,59.0,1066,5.59,5.5,3.59
0.6,Fair,E,SI2,66.5,56.0,1033,5.31,5.21,3.5
0.9,Fair,G,SI2,65.3,59.0,2834,6.07,6.0,3.94
0.5,Fair,E,SI2,59.8,66.0,1114,5.18,5.09,3.07
0.9,Fair,H,SI2,65.8,54.0,2823,6.05,5.98,3.96
0.59,Fair,H,SI2,64.5,57.0,1059,5.37,5.16,3.42
0.7,Fair,H,VVS2,64.5,65.0,2717,5.52,5.45,3.54
0.59,Fair,G,I1,64.6,56.0,903,5.26,5.2,3.38
0.9,Fair,D,SI2,64.5,61.0,3473,6.1,6.0,3.9
0.9,Fair,D,SI2,64.9,57.0,3473,6.03,5.98,3.9
1.0,Fair,H,SI2,66.1,59.0,3472,6.18,6.13,4.07
1.0,Fair,I,VS1,64.0,49.0,3951,6.43,6.39,4.1
0.5,Fair,F,I1,57.5,66.0,827,5.3,5.17,3.01
0.73,Fair,I,I1,70.8,55.0,1049,5.51,5.34,3.84
0.9,Fair,E,SI2,64.4,58.0,2639,6.07,6.01,3.89
0.65,Fair,F,VS2,58.3,64.0,1881,5.7,5.62,3.3
1.0,Fair,H,SI2,65.1,58.0,3640,6.27,6.15,4.05
1.0,Fair,E,VVS2,56.8,58.0,7553,6.59,6.64,3.76
0.75,Fair,F,VS2,65.4,58.0,2648,5.63,5.68,3.7
0.5,Fair,F,I1,69.8,55.0,584,4.89,4.8,3.38
0.5,Fair,G,SI1,65.0,59.0,1050,4.99,4.97,3.24
0.7,Fair,D,SI1,52.2,65.0,1895,6.04,5.99,3.14
1.0,Fair,G,SI2,64.7,58.0,3541,6.24,6.19,4.02
0.7,Fair,J,SI1,63.0,57.0,1723,5.55,5.6,3.51
0.7,Fair,J,VS2,67.4,58.0,1896,5.34,5.37,3.61
0.98,Fair,G,I1,67.3,60.0,1932,6.17,6.11,4.14
0.91,Fair,H,SI2,61.3,67.0,2825,6.24,6.19,3.81
0.71,Fair,F,VS1,57.3,67.0,2707,5.96,5.76,3.36
0.5,Fair,E,SI2,68.6,56.0,871,4.87,4.75,3.3
0.9,Fair,H,VS2,64.8,58.0,3538,6.07,6.03,3.92
0.9,Fair,H,VS2,64.6,55.0,3538,6.07,6.0,3.9
0.98,Fair,G,I1,58.7,57.0,1932,6.54,6.43,3.8
0.5,Fair,H,VS2,62.4,69.0,1122,5.07,4.99,3.14
0.7,Fair,G,VVS2,65.3,61.0,2710,5.58,5.48,3.61
0.5,Fair,E,SI2,58.0,67.0,851,5.26,5.17,3.02
0.58,Fair,F,I1,65.8,56.0,893,5.23,5.12,3.41
0.58,Fair,F,I1,66.3,55.0,893,5.18,5.1,3.41
0.7,Fair,E,SI2,58.7,68.0,1723,5.77,5.72,3.37
0.7,Fair,H,I1,66.5,57.0,1058,5.51,5.4,3.64
0.51,Fair,F,SI1,65.6,54.0,1052,5.07,5.02,3.31
1.0,Fair,F,SI1,67.1,57.0,4328,6.06,6.1,4.08
0.9,Fair,F,SI2,64.6,56.0,3613,6.01,6.07,3.9
0.9,Fair,H,I1,66.9,63.0,1758,6.04,5.91,4.0
0.64,Fair,E,SI1,59.5,64.0,1733,5.65,5.39,3.31
0.75,Fair,F,SI1,64.6,57.0,2700,5.7,5.67,3.67
0.7,Fair,F,SI1,65.3,54.0,1974,5.58,5.54,3.63
1.0,Fair,G,I1,61.7,57.0,2723,6.39,6.28,3.91
0.7,Fair,I,SI1,65.2,58.0,1749,5.6,5.56,3.64
0.7,Fair,G,I1,64.6,59.0,1115,5.64,5.48,3.6
0.5,Fair,E,SI1,65.1,58.0,1114,5.04,4.94,3.25
0.7,Fair,E,SI1,64.4,53.0,2697,5.61,5.57,3.6
0.5,Fair,J,VS1,66.8,57.0,949,4.89,4.84,3.25
0.5,Fair,E,SI2,64.7,57.0,945,4.98,4.88,3.19
0.7,Fair,E,VS2,60.6,64.0,2697,5.77,5.62,3.45
0.72,Fair,F,VS2,55.4,64.0,2724,6.06,5.97,3.34
0.96,Fair,H,I1,64.3,59.0,1739,6.38,5.88,3.98
0.5,Fair,G,SI2,65.6,56.0,1035,4.99,4.92,3.25
0.57,Fair,F,SI1,65.8,58.0,1133,5.2,5.1,3.39
0.7,Fair,F,SI2,58.2,66.0,1920,5.77,5.74,3.35
1.0,Fair,E,VS1,64.4,55.0,7392,6.33,6.3,4.07
0.54,Fair,F,SI1,61.4,66.0,1114,5.24,5.18,3.2
0.84,Fair,G,VS1,55.6,64.0,2724,6.42,6.32,3.54
0.7,Fair,F,I1,63.9,59.0,945,5.64,5.5,3.57
0.7,Fair,G,VVS1,58.8,66.0,2797,5.81,5.9,3.44
0.98,Fair,H,SI2,67.9,60.0,2777,6.05,5.97,4.08
0.51,Fair,F,VS2,56.3,61.0,1602,5.34,5.29,2.99
0.84,Fair,G,SI1,55.1,67.0,2782,6.39,6.2,3.47
0.5,Fair,G,I1,65.2,56.0,727,4.95,4.89,3.21
1.0,Fair,G,SI1,43.0,59.0,3634,6.32,6.27,3.97
0.74,Fair,H,SI2,62.0,53.0,1962,5.85,5.74,3.6
0.5,Fair,G,I1,64.9,57.0,727,5.01,4.97,3.24
1.0,Fair,D,SI2,65.2,56.0,3634,6.27,6.21,4.07
0.99,Fair,J,I1,62.9,58.0,1901,6.33,6.1,3.91
0.76,Fair,H,VVS2,64.8,57.0,2699,5.67,5.81,3.71
0.98,Fair,G,SI1,64.4,56.0,4281,6.33,6.24,4.03
0.56,Fair,E,VS2,64.7,60.0,1737,5.13,5.14,3.32
0.96,Fair,E,SI2,65.6,58.0,3533,6.11,6.15,4.02
0.78,Fair,E,SI2,66.9,57.0,2721,5.7,5.66,3.6
0.5,Fair,F,SI2,65.8,57.0,938,4.97,4.83,3.23
0.5,Fair,F,I1,63.8,58.0,713,5.08,4.97,3.21
0.5,Fair,G,I1,64.6,60.0,701,5.04,4.96,3.23
0.57,Fair,F,VVS2,65.2,56.2,1902,5.19,5.23,3.4
0.9,Fair,D,VS2,57.4,65.0,4277,6.26,6.29,3.6
0.95,Fair,G,SI1,66.7,56.0,2841,6.16,6.03,4.06
0.92,Fair,H,SI2,64.5,60.0,3536,6.06,6.01,3.89
0.7,Fair,E,SI2,64.4,58.0,1998,5.58,5.51,3.57
1.0,Fair,G,SI1,64.4,57.0,4295,6.32,6.28,4.06
0.7,Fair,G,VVS2,64.5,61.0,2595,5.43,5.52,3.53
0.9,Fair,H,VS1,65.9,60.0,3500,5.99,5.96,3.94
1.0,Fair,D,VS1,55.9,60.0,7083,6.77,6.71,4.38
0.7,Fair,G,I1,66.9,55.0,1001,5.6,5.52,3.72
0.7,Fair,F,VS2,64.5,57.0,2762,5.57,5.53,3.58
0.54,Fair,F,SI1,64.8,59.0,1944,5.11,5.05,3.29
0.58,Fair,F,SI2,64.7,56.0,1088,5.31,5.24,3.41
0.75,Fair,D,SI2,64.6,57.0,2848,5.74,5.72,3.7
0.7,Fair,F,VS2,65.3,55.0,2762,5.63,5.58,3.66
1.0,Fair,G,I1,66.4,59.0,2808,6.16,6.09,4.07
0.9,Fair,J,VS2,65.0,56.0,2815,6.08,6.04,3.94
0.95,Fair,F,SI2,56.0,60.0,2815,6.62,6.53,3.68
0.7,Fair,E,SI1,57.2,66.0,2000,5.76,5.74,3.29
0.9,Fair,F,SI1,65.1,56.0,3437,6.08,6.05,3.95
0.72,Fair,G,I1,65.1,57.0,1147,5.65,5.55,3.65
0.5,Fair,F,SI1,66.5,59.0,994,5.01,4.91,3.3
